,Order ID
7915,CA-2018-165323
4742,CA-2018-164364
1175,CA-2017-161207
2881,CA-2017-102932
6096,CA-2018-100111
3374,CA-2016-161718
5271,CA-2018-125913
5830,CA-2017-122063
9670,CA-2016-133396
2700,CA-2015-145317
6748,CA-2018-100230
3025,CA-2016-164441
4814,CA-2017-111696
6064,CA-2016-111780
4403,CA-2015-127936
4570,US-2016-152128
8228,CA-2017-123050
9397,CA-2015-125997
8376,CA-2018-156272
940,CA-2017-105760
1337,CA-2018-100524
80,CA-2017-127208
2110,CA-2016-164882
4332,CA-2018-107909
2112,CA-2016-164882
7535,US-2018-160143
5538,CA-2016-120551
9501,US-2016-158589
9019,CA-2015-100706
3261,CA-2015-140662
7410,CA-2015-103058
9717,CA-2017-108210
8855,CA-2018-163671
4320,CA-2015-152345
6543,US-2018-107888
8116,CA-2018-105543
2407,CA-2018-144589
7780,CA-2017-139381
5323,CA-2018-134439
6317,CA-2015-100762
5733,CA-2018-143574
3729,CA-2016-109575
4582,CA-2017-121993
7242,CA-2018-136651
5744,US-2018-147886
2574,CA-2015-129091
9464,CA-2015-109127
6552,CA-2018-161578
1379,CA-2015-126361
6557,CA-2015-137092
9572,CA-2016-113131
5051,CA-2016-134922
5778,CA-2015-105270
450,CA-2017-166674
5616,CA-2017-158001
1987,CA-2016-127509
3922,CA-2018-146920
3688,CA-2018-140760
951,US-2018-110576
3249,CA-2017-159730
2926,CA-2018-128629
7499,CA-2018-121048
6562,CA-2015-166086
3422,CA-2017-134803
7294,CA-2016-148964
6206,CA-2017-133697
389,CA-2018-101798
7029,CA-2017-145548
3327,CA-2015-165309
5376,CA-2018-134152
1351,CA-2017-162901
2566,CA-2018-123967
4387,CA-2017-156811
4061,US-2016-138716
9906,US-2016-129007
1622,CA-2018-108560
3408,US-2015-150119
9359,CA-2017-168046
9182,CA-2018-156776
6396,CA-2017-129126
8578,CA-2018-146164
5954,CA-2015-155796
8817,CA-2016-144274
9072,CA-2017-142524
2010,CA-2015-116407
1958,CA-2018-110905
3501,CA-2017-108616
4207,CA-2015-145387
9538,US-2018-169488
7565,US-2017-166660
2043,US-2018-158946
1726,CA-2016-127453
6065,CA-2016-119942
3146,CA-2018-131828
6227,CA-2015-148782
5366,CA-2018-158071
6292,CA-2016-151253
6726,CA-2017-128811
6546,US-2018-154872
1893,CA-2017-100083
1519,CA-2018-116204
7297,CA-2016-101126
5402,CA-2018-123043
8669,CA-2016-158918
1957,CA-2018-157987
6969,CA-2017-163937
2309,US-2018-120418
6053,CA-2017-124016
2373,CA-2017-159940
6739,CA-2015-144029
6001,CA-2015-124079
8525,CA-2018-161172
5512,US-2015-137680
7430,US-2015-164763
5417,CA-2015-132542
6698,CA-2018-145429
4182,US-2018-136868
2021,CA-2017-168354
8606,CA-2018-162936
7162,CA-2015-138709
952,CA-2018-131156
5485,CA-2015-107573
3873,CA-2017-136231
3558,CA-2018-152737
8950,CA-2018-150910
1758,CA-2015-139017
5379,CA-2017-136021
6243,CA-2017-165561
4747,CA-2017-120005
7524,CA-2015-125731
4162,CA-2016-163587
3741,CA-2017-137848
2208,CA-2016-129854
3121,CA-2016-121720
3189,US-2018-146416
2965,CA-2018-137428
9720,CA-2017-119641
3276,CA-2015-102988
4127,CA-2015-127299
7127,US-2017-117541
8837,US-2018-132675
2559,CA-2016-147788
5900,CA-2016-146465
7182,CA-2018-150609
6080,CA-2018-154676
4765,CA-2016-118227
3031,CA-2016-168480
4273,US-2018-158505
2790,CA-2015-125514
4247,CA-2018-117702
3636,CA-2017-145177
5661,CA-2017-108875
4062,US-2017-122182
7089,CA-2018-118864
1289,CA-2017-154711
115,CA-2015-115259
1120,CA-2016-142755
828,CA-2018-126956
9217,US-2018-118157
4533,CA-2015-140403
6322,CA-2015-141299
1228,CA-2018-100013
7516,US-2018-167920
208,CA-2018-135860
7194,CA-2017-110492
2698,CA-2015-145317
9506,CA-2015-149104
7313,CA-2016-162761
2820,CA-2017-160500
9207,CA-2018-140781
3828,CA-2018-141733
1135,US-2017-148803
5782,CA-2016-155586
8227,CA-2017-123050
4475,CA-2018-121300
5285,CA-2018-105991
7918,CA-2016-152513
5033,CA-2017-155166
1361,CA-2018-125199
4439,CA-2017-162726
1933,CA-2018-161200
8366,CA-2015-109918
3423,CA-2017-134803
20,CA-2015-143336
4862,CA-2017-125164
3720,CA-2017-151155
4466,CA-2018-168641
5883,CA-2017-136301
3063,CA-2016-145184
6313,CA-2018-120019
1182,CA-2018-138779
800,CA-2018-105809
2598,CA-2018-149048
3161,CA-2015-153969
9330,US-2016-153283
7910,CA-2017-149762
8351,CA-2018-132199
3120,CA-2016-121720
9328,US-2018-130687
7105,CA-2018-128944
8763,CA-2017-112578
1634,CA-2017-106530
543,CA-2015-103849
5415,US-2018-125647
6731,CA-2016-156734
2128,CA-2016-134859
7567,CA-2018-140802
5952,US-2018-141698
3033,CA-2018-134173
6786,CA-2018-121293
3014,CA-2018-134845
7964,CA-2018-104864
7208,CA-2017-143476
2979,CA-2016-139850
3260,CA-2015-151554
1741,CA-2018-152807
6652,US-2018-124779
2862,CA-2018-106537
8513,CA-2018-141614
5318,US-2018-162558
5081,US-2016-137533
589,US-2017-156986
1965,CA-2018-110905
184,CA-2015-158274
2186,CA-2017-101378
7195,CA-2017-147683
4836,CA-2018-167661
1057,CA-2018-167150
2958,CA-2016-158456
8141,CA-2017-100993
7213,CA-2018-154949
4723,CA-2017-159653
3380,CA-2018-103156
6366,CA-2018-144848
7437,CA-2015-165568
4976,CA-2016-165050
6602,CA-2015-154095
7570,CA-2015-133830
1997,CA-2015-131905
8778,CA-2018-135377
3464,CA-2018-128699
1087,CA-2017-166163
8197,CA-2018-102736
7619,CA-2018-151225
4502,CA-2015-116757
747,CA-2015-124429
9364,CA-2018-111591
477,CA-2017-103891
6588,CA-2018-104731
9002,CA-2015-103807
1385,US-2017-108504
5708,US-2016-160857
5448,US-2015-119081
6013,CA-2017-159016
8210,CA-2018-128769
9113,CA-2015-132010
5166,CA-2015-121006
5682,CA-2015-164315
6405,CA-2018-154074
9901,CA-2018-117646
2944,CA-2018-126242
8490,CA-2017-158841
57,CA-2017-111682
4366,CA-2018-111332
1695,CA-2016-156335
1427,US-2016-164448
4086,CA-2017-111913
462,CA-2017-109869
5445,CA-2017-128307
7392,CA-2018-147844
2688,CA-2016-153220
1032,CA-2015-163552
2657,CA-2018-112515
7380,CA-2017-105732
2679,CA-2018-127026
4985,CA-2015-125171
8938,CA-2016-134117
9118,CA-2018-153045
9243,CA-2015-113271
6202,CA-2017-118332
4235,CA-2015-168823
6457,CA-2015-110065
9338,CA-2015-155264
8599,CA-2015-141110
7678,CA-2015-133592
2601,CA-2017-165848
3653,CA-2018-109960
7017,CA-2015-114790
2152,CA-2016-123505
7468,CA-2015-138100
2630,CA-2016-168186
4930,US-2015-138828
3788,CA-2017-169971
420,CA-2018-110478
7885,CA-2018-118017
1299,CA-2016-121391
8591,CA-2018-101700
4103,CA-2018-137456
5522,CA-2017-110982
4911,CA-2018-127306
9789,CA-2018-144491
6059,CA-2015-138072
58,CA-2017-111682
356,CA-2017-138520
7821,CA-2017-169334
3377,CA-2017-100671
6994,CA-2016-109386
9214,US-2018-120908
132,US-2018-164147
715,CA-2015-153150
8143,CA-2017-100993
4627,CA-2017-101336
6723,US-2018-166394
4518,CA-2017-101385
3721,CA-2017-151155
3702,CA-2016-104941
2544,US-2017-114174
9065,US-2015-151015
4931,CA-2018-143651
258,CA-2018-163139
7482,CA-2015-113964
9066,CA-2018-152968
2028,CA-2016-117961
2172,CA-2015-152296
9204,CA-2017-104689
6893,CA-2018-164756
2853,CA-2017-136371
4521,CA-2015-109491
5745,US-2018-147886
6388,CA-2015-134103
1208,CA-2017-137050
9613,CA-2015-128524
2852,CA-2017-136371
3836,CA-2015-100363
9739,CA-2018-129294
6356,CA-2018-139080
920,CA-2015-138296
9071,CA-2016-136105
756,CA-2015-106803
3728,CA-2017-165169
5560,US-2016-114741
9669,CA-2018-145275
9255,CA-2015-168368
2908,CA-2018-121615
6117,US-2017-113677
2017,CA-2016-113110
4705,CA-2017-158435
686,CA-2015-157784
2313,CA-2018-122035
5667,CA-2017-142405
845,CA-2017-161669
2037,CA-2016-119214
8792,CA-2015-162992
158,CA-2017-114104
2,CA-2017-138688
6182,CA-2016-158421
3425,CA-2016-153381
7956,CA-2018-131807
5518,CA-2018-117667
9267,CA-2016-151869
3700,CA-2018-169411
168,CA-2015-139892
6123,CA-2016-142139
4054,CA-2015-122931
3875,CA-2017-136231
86,CA-2018-155558
4331,CA-2018-107909
8027,CA-2016-132465
200,CA-2018-105074
5108,CA-2018-132213
2723,CA-2015-153479
1961,CA-2018-110905
5956,CA-2017-127138
3326,CA-2015-165309
8721,CA-2017-120824
9627,CA-2015-139283
1904,CA-2018-167094
3972,CA-2017-167556
9881,CA-2015-153927
9440,CA-2015-100391
6391,CA-2017-129126
9595,CA-2018-104619
4019,CA-2016-165624
1522,CA-2016-144806
8773,CA-2016-132276
4616,CA-2016-159863
8565,CA-2017-134110
7908,CA-2017-149762
4576,CA-2017-139395
194,CA-2016-131457
7650,CA-2016-101889
8140,CA-2017-102561
8901,CA-2017-150483
7864,CA-2016-143364
2619,CA-2018-115931
8700,CA-2018-119284
1016,CA-2016-108665
8610,CA-2015-151946
2283,CA-2016-153108
8907,CA-2017-139934
4342,CA-2018-105410
4777,CA-2017-101630
7699,CA-2018-151799
289,CA-2017-110772
9333,CA-2018-127726
5239,CA-2017-116561
3279,CA-2015-102988
7609,CA-2018-163209
5924,CA-2018-146458
1122,US-2015-147627
4909,CA-2018-127306
259,CA-2018-163139
8782,CA-2017-116911
89,CA-2017-109806
3949,CA-2017-119963
7101,CA-2017-144337
5912,CA-2015-120432
9260,CA-2018-167976
4220,CA-2018-134565
7584,CA-2015-163223
4678,CA-2015-114510
7317,CA-2018-158120
6459,US-2018-133361
1778,CA-2016-105347
479,CA-2017-100790
2310,US-2018-120418
4191,CA-2016-129392
9969,CA-2018-153871
8344,US-2015-155544
5332,CA-2017-123120
1593,CA-2015-117317
1498,CA-2017-141586
1962,CA-2018-110905
4241,CA-2015-133704
7128,US-2017-117541
302,CA-2017-142545
1710,CA-2018-123491
193,CA-2016-102281
4939,CA-2015-157147
2795,CA-2015-154599
9667,CA-2017-126270
3706,CA-2018-160087
6119,CA-2018-143378
737,CA-2018-131954
7439,US-2018-163657
175,US-2015-100853
5399,CA-2017-117681
4023,CA-2018-130764
6031,CA-2017-101168
5960,CA-2018-150602
9411,CA-2017-108959
3214,CA-2017-132409
1734,CA-2018-101483
4172,CA-2017-152163
1336,US-2018-123281
4657,CA-2016-112130
834,CA-2017-165316
1538,CA-2018-121888
4340,US-2015-129609
9298,US-2016-163433
5597,CA-2018-151176
211,CA-2016-101007
2989,CA-2017-139010
9483,CA-2015-122679
2127,CA-2016-134859
2472,US-2017-135923
5364,CA-2015-123477
7030,CA-2017-145548
5481,CA-2018-105487
9380,CA-2015-154158
1297,CA-2018-115427
4099,CA-2015-116904
5823,CA-2018-117632
1946,CA-2018-157987
9827,CA-2018-169999
2921,CA-2018-164329
8430,US-2015-113124
5099,CA-2016-141936
7038,CA-2018-161970
3813,CA-2016-103961
9004,CA-2016-102855
9964,CA-2017-146374
4753,US-2016-167220
571,CA-2018-164826
1475,CA-2017-113138
1307,CA-2017-141397
3956,CA-2017-114951
9363,CA-2018-111591
6245,CA-2016-112305
5983,CA-2018-112984
4368,CA-2018-117044
7424,CA-2018-135069
6551,CA-2018-161578
9318,US-2018-108343
547,CA-2018-162929
6169,CA-2015-101266
1651,CA-2015-135699
2247,CA-2016-116092
9975,US-2017-103674
8384,CA-2017-145135
6335,CA-2015-133305
6179,CA-2016-158421
9116,CA-2018-153045
7828,CA-2016-137302
3710,CA-2018-113670
3132,CA-2015-107916
6464,US-2017-155404
6465,CA-2016-114503
725,CA-2018-144113
2016,CA-2016-113110
2971,CA-2018-167941
2300,CA-2015-162362
6390,CA-2016-147529
2267,CA-2018-137470
7234,CA-2017-137337
3278,CA-2015-102988
5739,US-2018-147886
6998,US-2017-134369
7429,US-2015-164763
9684,CA-2018-122770
5123,CA-2015-149538
5982,CA-2017-114895
1262,CA-2018-105053
6095,CA-2018-100111
8531,CA-2017-156748
1442,CA-2018-117695
4974,CA-2017-164896
7727,US-2016-150231
9112,CA-2015-132010
544,CA-2015-103849
1572,US-2015-157385
4272,US-2018-158505
2995,US-2015-150532
2829,CA-2017-124149
1692,US-2017-154361
2644,CA-2017-149111
5289,CA-2015-146283
3940,CA-2018-117863
7469,CA-2015-138100
53,CA-2017-105816
188,CA-2017-157000
8853,US-2016-115343
5324,CA-2016-119508
9824,US-2015-164406
290,CA-2017-110772
2985,CA-2017-139269
5976,CA-2018-102155
8389,CA-2017-102596
1683,CA-2017-147585
9027,US-2017-152415
8780,CA-2016-133585
4173,CA-2017-152163
9253,CA-2018-102309
6869,US-2017-126452
4499,CA-2017-124814
2292,CA-2016-149342
9437,CA-2018-107853
2327,CA-2016-105102
5723,CA-2017-165820
2521,CA-2017-124352
803,CA-2017-115504
7037,CA-2018-161970
396,CA-2018-165603
9468,CA-2018-102925
4498,CA-2015-103401
9664,US-2016-120957
7603,CA-2017-152520
2887,CA-2018-102099
5537,US-2017-167472
3564,CA-2017-130029
2807,CA-2016-148635
8224,CA-2017-104633
4469,CA-2018-168641
1470,CA-2018-139199
7691,US-2018-128951
8503,CA-2015-164903
8796,CA-2017-106397
9914,CA-2018-160927
938,CA-2016-148250
966,CA-2018-135279
4353,CA-2018-107748
6960,CA-2016-167255
5674,CA-2017-146318
4951,CA-2016-144190
8064,CA-2017-132997
6627,CA-2015-138513
92,CA-2016-149587
2647,CA-2015-131002
905,CA-2017-130477
3079,CA-2018-101182
797,CA-2016-124653
8095,CA-2018-133046
3041,CA-2018-149559
7489,CA-2018-157196
2295,CA-2016-113145
2778,CA-2018-108322
804,CA-2018-135783
813,CA-2018-143686
745,US-2017-146710
7196,CA-2015-116785
3530,US-2017-152835
1835,CA-2015-141278
5067,CA-2018-160934
82,CA-2015-139451
4537,CA-2018-138464
8672,CA-2018-163265
5804,CA-2018-113873
2174,CA-2016-132507
6063,CA-2016-111780
4630,US-2016-126235
8905,US-2017-126431
4815,CA-2015-139598
490,CA-2015-133753
4392,CA-2017-108868
3822,CA-2018-141873
7868,CA-2017-136994
62,CA-2016-135545
8947,CA-2018-148355
9178,CA-2017-166618
6418,CA-2017-140130
9054,CA-2018-117009
260,CA-2018-163139
4958,CA-2016-127607
4646,CA-2015-146885
9301,US-2016-163433
4959,CA-2017-166226
48,CA-2017-169194
1400,CA-2017-159212
4887,CA-2017-163167
5842,CA-2016-126725
8068,US-2016-160563
629,CA-2018-133431
2963,CA-2018-137428
7303,US-2018-117450
4775,CA-2018-108091
3178,CA-2018-105235
6497,CA-2016-103135
648,CA-2017-160745
5466,CA-2015-107706
7051,CA-2017-165330
6721,CA-2018-102974
2900,CA-2016-166464
8548,CA-2016-149566
9441,CA-2015-165477
1793,CA-2015-104773
8252,CA-2016-140221
8240,CA-2018-103065
552,CA-2018-112774
8584,CA-2015-104808
3951,CA-2015-121167
6610,CA-2017-168921
2063,CA-2015-106439
3255,CA-2017-155474
8015,CA-2018-120168
4949,CA-2018-107125
640,CA-2017-147067
6737,CA-2017-123358
1396,CA-2017-124485
2014,CA-2017-145905
9852,CA-2017-158155
6061,CA-2016-134201
6246,CA-2016-112305
5340,CA-2016-146486
6028,CA-2017-157364
1344,CA-2016-131758
4260,CA-2018-164819
3490,CA-2016-157322
1009,CA-2018-135034
4242,CA-2017-159142
148,CA-2017-114489
1447,CA-2018-102337
7491,US-2018-118598
4993,CA-2016-153038
6506,US-2017-128909
8753,CA-2018-152198
278,CA-2018-132976
8487,CA-2018-124716
8293,US-2018-168802
3801,CA-2017-156503
3698,CA-2015-140039
7808,US-2017-137295
4238,CA-2018-147144
4602,US-2016-113327
7205,CA-2018-137414
884,CA-2015-134061
882,US-2018-123463
5322,US-2018-162558
6070,CA-2018-167542
1837,CA-2015-117345
3158,US-2017-162677
7909,CA-2017-149762
2701,CA-2015-145317
3386,CA-2018-148404
7884,CA-2018-118017
9448,US-2017-148957
277,CA-2018-132976
5613,CA-2017-147431
2884,CA-2017-164483
786,CA-2018-129567
7633,US-2018-158526
4597,US-2018-169502
1874,CA-2015-147914
4916,CA-2018-163125
8404,CA-2018-140480
206,CA-2018-135860
2977,CA-2018-134607
4161,CA-2018-115546
9037,CA-2016-166492
4832,CA-2015-120278
466,CA-2017-109869
6780,US-2017-147711
1148,CA-2016-112452
1477,CA-2017-121958
4534,CA-2016-163104
2412,CA-2015-151295
6572,CA-2017-161543
8130,CA-2015-127866
2756,CA-2016-155306
1590,US-2017-132423
1640,CA-2017-157266
3953,CA-2018-152961
8065,CA-2017-132997
7010,US-2015-135881
8639,CA-2015-129819
4833,CA-2015-120278
5776,CA-2017-105277
1499,CA-2018-130386
199,US-2018-124303
9685,CA-2018-118668
1703,CA-2015-139857
3999,US-2016-149629
7534,US-2018-134642
4665,CA-2017-116232
7197,CA-2015-116785
7837,CA-2016-149083
5737,CA-2015-148614
8,CA-2015-115812
4972,US-2017-153815
5165,CA-2015-121006
2803,CA-2016-159380
4553,US-2015-106334
3201,CA-2015-164224
6154,CA-2018-151484
8956,CA-2018-105620
6408,CA-2018-161774
9387,US-2018-127292
1160,CA-2018-147039
4679,CA-2015-114510
857,CA-2015-125612
5817,CA-2015-124730
9564,CA-2016-161242
5265,CA-2018-147452
4652,CA-2018-132647
8390,CA-2018-153227
8020,CA-2018-167227
5981,CA-2015-117765
5837,CA-2018-133207
5339,CA-2016-146486
7481,CA-2017-124583
5675,CA-2015-135993
9657,CA-2015-156160
5201,CA-2017-103982
4143,CA-2018-112725
2772,CA-2018-158967
2615,CA-2015-147298
6586,CA-2018-104731
1347,CA-2015-118339
3680,CA-2016-132626
9445,CA-2016-168277
9707,CA-2017-161746
761,CA-2018-126046
4637,CA-2018-168228
611,CA-2017-161816
3349,US-2017-157308
3105,CA-2017-103037
7819,CA-2018-150469
5573,CA-2015-151162
6548,CA-2015-113880
9589,CA-2015-119172
2892,CA-2018-139913
3870,CA-2016-132486
9365,US-2015-166828
9594,CA-2018-108931
1397,CA-2017-124485
7702,CA-2017-114601
9638,US-2018-125808
3871,CA-2016-132486
1308,CA-2017-141397
5909,US-2017-113985
2915,CA-2016-134747
6512,CA-2018-167640
2301,CA-2015-162362
5819,CA-2015-124730
8816,CA-2016-144274
8378,CA-2016-162964
8719,CA-2017-120824
958,CA-2018-102414
4132,CA-2016-111703
5569,CA-2018-157966
4231,CA-2018-100223
4816,CA-2015-139598
1269,CA-2018-100426
8688,CA-2017-144015
2691,US-2017-144211
8316,CA-2015-161508
8158,CA-2018-136238
5076,CA-2015-134572
5536,US-2017-167472
6902,CA-2018-111220
7160,CA-2016-145835
726,CA-2018-144113
3621,CA-2017-109743
9708,CA-2017-161746
1506,CA-2018-154935
6963,CA-2017-157161
9883,CA-2015-112291
1172,CA-2015-158064
3455,CA-2017-166485
6259,CA-2016-150441
9531,CA-2018-102729
2714,CA-2016-103723
1139,CA-2017-152170
9863,CA-2018-113278
1327,CA-2017-128258
1373,US-2015-157021
7980,CA-2015-103800
3612,CA-2016-110093
3513,CA-2018-140326
5672,CA-2018-127922
9571,CA-2016-113131
9702,CA-2018-147032
7529,US-2018-106145
9018,CA-2017-161361
8651,CA-2015-142769
9266,CA-2015-125759
7733,CA-2017-165673
8566,CA-2017-134110
1303,US-2018-126179
4508,US-2015-138247
9229,CA-2018-133718
6165,CA-2015-103989
1241,CA-2017-128727
3758,CA-2016-167745
3573,CA-2018-117023
4372,US-2018-169320
991,CA-2017-110023
4961,CA-2015-156587
7653,CA-2016-121552
9450,CA-2018-145506
6944,CA-2015-148369
6112,CA-2017-124590
925,CA-2015-132962
4152,CA-2018-100160
3508,CA-2015-166863
315,CA-2015-167850
12,CA-2018-114412
2044,CA-2015-129168
950,US-2018-110576
3897,CA-2018-134285
2105,US-2015-167633
8198,CA-2018-102736
7759,CA-2017-158925
9303,US-2016-163433
9091,CA-2016-162950
3596,CA-2015-102869
1025,CA-2017-126529
6495,CA-2018-111262
5113,CA-2017-147970
7019,CA-2015-124737
7048,CA-2017-119515
5102,CA-2015-158442
2198,CA-2016-135363
9522,CA-2015-169446
5930,US-2018-169551
4474,CA-2018-121300
6478,CA-2018-140872
8786,CA-2018-145765
5372,CA-2016-118738
4329,CA-2018-149853
4986,CA-2017-149279
1193,US-2016-130519
1635,CA-2015-168984
935,CA-2017-140081
4640,CA-2017-102162
1238,CA-2015-127012
7376,US-2018-145597
1176,CA-2015-120243
5367,CA-2018-158071
4179,US-2018-119039
3434,CA-2018-131212
2144,CA-2017-155481
4915,CA-2016-161830
4601,CA-2016-146948
892,CA-2018-133256
8007,CA-2016-110863
8871,CA-2018-101805
8498,CA-2015-169061
8324,CA-2018-144456
1277,CA-2017-148698
9618,CA-2018-160633
8713,CA-2018-136623
9704,CA-2018-147032
2448,CA-2016-128027
5586,CA-2018-105333
2061,CA-2015-106439
6125,CA-2018-145772
517,CA-2018-127432
2975,CA-2016-137512
8869,CA-2018-101805
505,CA-2018-134978
7427,US-2015-164763
7889,CA-2017-148684
7628,US-2016-159499
7353,CA-2017-151974
9981,CA-2018-163566
5436,CA-2015-103317
5617,CA-2018-125745
9494,CA-2017-105207
8595,CA-2015-111934
763,CA-2015-162775
2576,CA-2015-129091
6057,CA-2015-107524
5382,CA-2017-149195
3498,CA-2017-107328
2350,CA-2018-109701
9050,CA-2016-165554
5019,CA-2015-127558
9101,CA-2016-163181
6310,CA-2017-163328
7555,CA-2015-114181
3247,US-2018-140907
8047,CA-2018-130834
519,CA-2016-157812
1597,CA-2018-158876
3302,US-2015-159926
3251,CA-2018-119389
8086,CA-2018-120894
664,CA-2017-143308
7764,US-2018-118941
3345,CA-2017-145982
9611,CA-2018-144365
2524,CA-2016-124541
5107,CA-2018-132213
9861,CA-2018-113278
4314,CA-2016-115945
7180,CA-2015-106054
9974,US-2017-103674
9235,CA-2017-126732
3916,US-2018-142573
4490,CA-2018-105921
5718,CA-2016-124107
872,CA-2015-148488
4280,CA-2015-166989
7506,CA-2015-115889
6842,CA-2017-123946
2059,CA-2015-106439
4950,CA-2017-125815
7734,CA-2018-134418
1660,CA-2018-127285
1670,CA-2018-159457
989,CA-2018-167899
6725,CA-2017-128811
9220,CA-2018-103212
9608,CA-2018-117128
2285,CA-2017-112676
4463,US-2018-125717
1275,CA-2017-119186
2328,CA-2018-138422
6038,CA-2017-131205
8770,CA-2017-151148
8266,CA-2015-118304
2054,CA-2017-136434
9550,CA-2016-160864
7588,CA-2018-122945
5686,CA-2015-131541
2973,CA-2018-111808
3283,CA-2015-159478
6033,CA-2016-130253
1458,CA-2017-123722
867,CA-2017-134362
9843,CA-2015-163867
5659,CA-2017-145261
9277,CA-2018-122539
864,CA-2017-134474
5964,CA-2018-119011
6449,CA-2016-156510
7959,CA-2018-131807
8741,CA-2016-113222
2031,CA-2016-117961
628,CA-2018-133431
603,CA-2015-149958
527,CA-2018-113558
6676,CA-2016-109337
2153,CA-2017-117282
2603,CA-2017-165848
8038,CA-2018-109393
724,CA-2017-114713
9836,US-2017-125402
2463,CA-2018-148691
5229,CA-2018-124436
1326,CA-2016-120439
142,CA-2018-106180
2658,CA-2017-150343
2335,CA-2018-152695
8099,CA-2017-169663
5532,US-2017-167472
8625,CA-2016-156118
2611,CA-2015-127446
4158,CA-2015-126907
1033,CA-2017-109820
1691,CA-2018-129833
2721,CA-2015-121286
492,CA-2015-113362
896,CA-2017-140634
3445,CA-2016-131779
4819,CA-2018-117436
7382,CA-2017-105732
3759,CA-2016-167745
5003,CA-2017-155033
1070,CA-2016-144652
21,CA-2017-137330
3677,CA-2016-132626
6747,CA-2018-100230
2352,CA-2018-109701
4480,CA-2017-109365
7192,CA-2017-116918
5104,CA-2016-167374
9294,CA-2018-161340
931,CA-2018-144932
7943,CA-2018-134194
3598,CA-2015-102869
5885,US-2015-109456
3210,US-2018-108245
8149,CA-2015-167997
639,CA-2017-115917
1474,CA-2017-113138
1712,CA-2016-145401
1587,CA-2016-131338
5406,US-2017-143280
3815,CA-2017-152471
4210,CA-2018-109715
7676,CA-2015-142951
8809,US-2018-110646
4590,CA-2017-129868
586,CA-2016-128139
8744,CA-2016-162376
3334,US-2018-109253
4012,CA-2016-153612
1862,CA-2015-151078
7541,US-2018-112347
8439,CA-2018-114370
8836,US-2018-132675
9424,CA-2015-145254
47,CA-2017-169194
8421,CA-2018-150091
2925,CA-2015-157721
1745,CA-2015-133270
4289,US-2016-117184
2606,CA-2017-154053
6260,CA-2016-162607
6674,CA-2016-109337
7983,CA-2018-152499
1281,CA-2018-122154
7246,US-2015-127978
992,CA-2017-105585
4535,CA-2018-138464
996,CA-2016-162537
1371,CA-2018-136672
3245,US-2018-140907
4826,US-2018-136707
6023,US-2018-128832
3575,CA-2016-143532
5338,CA-2016-146486
5899,CA-2018-108000
5600,CA-2015-108903
1759,CA-2015-141817
6805,CA-2015-125682
7853,CA-2016-144890
7936,CA-2018-166093
5735,CA-2015-111773
8151,CA-2018-140151
6825,CA-2017-118689
6332,CA-2015-167927
1936,CA-2016-141768
4963,CA-2015-156587
3108,CA-2017-121671
6722,CA-2018-102974
1915,CA-2018-124597
3315,CA-2018-169978
1826,CA-2017-167507
8272,CA-2017-139549
5933,US-2018-169551
6724,CA-2017-128811
9940,CA-2017-169824
5389,CA-2018-164707
8534,CA-2016-169677
1766,CA-2017-110254
964,CA-2018-135279
823,CA-2018-101434
5243,CA-2017-149454
688,CA-2018-161480
6655,CA-2018-135937
4079,CA-2016-165414
345,CA-2018-169901
6813,CA-2018-156237
7902,CA-2018-128363
6962,CA-2017-157161
1855,CA-2015-114643
7598,CA-2015-131947
1380,CA-2015-126361
7746,CA-2016-109113
4204,CA-2015-145387
9763,CA-2015-121762
5820,CA-2018-117632
9285,CA-2016-102778
8050,CA-2015-144974
9312,CA-2018-148642
2288,CA-2018-143343
7214,CA-2016-103072
236,CA-2018-160514
6864,US-2017-126452
8828,CA-2016-115168
6387,CA-2015-134103
1890,CA-2015-157623
5256,CA-2017-130078
266,CA-2018-136826
8203,CA-2016-114811
5853,US-2015-138835
9765,CA-2018-101959
6301,US-2015-161305
3304,CA-2015-104738
5246,CA-2017-156265
4954,CA-2015-160262
6020,US-2017-156692
5627,CA-2018-148810
9978,US-2017-103674
1702,CA-2016-114069
9887,CA-2018-169607
5816,CA-2015-124730
6934,CA-2015-164182
7672,CA-2016-130974
2983,US-2015-112872
371,CA-2018-104745
2222,CA-2016-131884
4962,CA-2015-156587
680,CA-2017-164511
4091,CA-2017-161473
4040,CA-2015-110786
7887,CA-2018-118017
3992,CA-2016-161998
7510,US-2018-161935
9242,CA-2015-113271
7813,CA-2017-134334
409,CA-2018-117457
4105,US-2018-155999
2012,CA-2016-155761
6395,CA-2017-129126
3225,CA-2015-108189
5775,CA-2017-142398
7614,CA-2016-113740
5770,CA-2016-103835
9917,CA-2018-160927
7577,CA-2015-134726
8018,CA-2018-114804
4876,US-2015-155817
6122,CA-2018-152660
7721,CA-2016-108588
1162,CA-2015-127964
2668,US-2016-139759
3620,CA-2017-109743
7126,CA-2017-123176
9508,CA-2015-149104
4740,CA-2018-164364
5392,US-2015-123183
1817,CA-2016-125423
793,CA-2015-156433
2776,CA-2016-127019
7457,CA-2016-137974
2469,CA-2018-128755
2532,CA-2015-111500
5721,CA-2016-138674
6831,US-2018-123204
7271,CA-2017-123337
4731,US-2016-103996
9743,CA-2017-137127
3825,CA-2016-140984
7552,CA-2015-140396
3538,CA-2015-158771
7324,US-2018-126053
